sn9.dat spDR2-023.fit -0.164641 481238.082584
sn9.dat spDR2-024.fit -0.203835 441558.193347
sn9.dat spDR2-025.fit -0.260538 435140.220544
sn9.dat spDR2-026.fit -0.366563 498190.547584
sn9.dat spDR2-027.fit -0.600568 822276.000134
sn10.dat spDR2-023.fit -0.176048 492380.850445
sn10.dat spDR2-024.fit -0.216544 452016.646651
sn10.dat spDR2-025.fit -0.275646 446243.940927
sn10.dat spDR2-026.fit -0.387165 513501.321541
sn10.dat spDR2-027.fit -0.636812 860060.845168
sn11.dat spDR2-023.fit -0.198566 517412.022697
sn11.dat spDR2-024.fit -0.242690 477559.207848
sn11.dat spDR2-025.fit -0.308178 475680.942596
sn11.dat spDR2-026.fit -0.434120 556959.964009
sn11.dat spDR2-027.fit -0.725402 969805.987207
sn12.dat spDR2-023.fit -0.235958 563290.894305
sn12.dat spDR2-024.fit -0.287357 526588.074088
sn12.dat spDR2-025.fit -0.365623 534869.607886
sn12.dat spDR2-026.fit -0.520965 649014.726181
sn12.dat spDR2-027.fit -0.902380 1220716.859572
sn13.dat spDR2-023.fit -0.269031 600001.851926
sn13.dat spDR2-024.fit -0.325583 563624.898814
sn13.dat spDR2-025.fit -0.413558 577765.715413
sn13.dat spDR2-026.fit -0.592641 715512.202977
sn13.dat spDR2-027.fit -1.054161 1423819.548382
sn14.dat spDR2-023.fit -0.280668 612844.175894
sn14.dat spDR2-024.fit -0.338928 576540.882498
sn14.dat spDR2-025.fit -0.430305 592867.571215
sn14.dat spDR2-026.fit -0.618078 739651.228763
sn14.dat spDR2-027.fit -1.110871 1503387.002462
sn15.dat spDR2-023.fit -0.297373 628604.558275
sn15.dat spDR2-024.fit -0.356971 590829.592868
sn15.dat spDR2-025.fit -0.451515 608176.629315
sn15.dat spDR2-026.fit -0.648048 763453.288093
sn15.dat spDR2-027.fit -1.174421 1589262.915472
sn16.dat spDR2-023.fit -0.394011 753215.476104
sn16.dat spDR2-024.fit -0.470538 723978.640260
sn16.dat spDR2-025.fit -0.598651 775564.395040
sn16.dat spDR2-026.fit -0.884528 1060521.524325
sn16.dat spDR2-027.fit -1.785329 2795738.387757
sn17.dat spDR2-023.fit -0.515501 923669.680566
sn17.dat spDR2-024.fit -0.614366 910328.178133
sn17.dat spDR2-025.fit -0.789861 1022540.652027
sn17.dat spDR2-026.fit -1.216390 1561588.548356
sn17.dat spDR2-027.fit -2.927853 5994665.322123
sn18.dat spDR2-023.fit -0.695102 1206922.053046
sn18.dat spDR2-024.fit -0.830402 1231129.363235
sn18.dat spDR2-025.fit -1.089391 1481482.846881
sn18.dat spDR2-026.fit -1.804503 2701643.912244
sn18.dat spDR2-027.fit -6.644241 24995466.728616
sn19.dat spDR2-023.fit -0.763428 1307541.390066
sn19.dat spDR2-024.fit -0.911410 1341904.062182
sn19.dat spDR2-025.fit -1.201776 1642056.951682
sn19.dat spDR2-026.fit -2.039569 3164511.349852
sn19.dat spDR2-027.fit -9.387229 46067513.612449
sn20.dat spDR2-023.fit -0.632470 1063462.754928
sn20.dat spDR2-024.fit -0.748424 1052335.167910
sn20.dat spDR2-025.fit -0.964346 1204444.988422
sn20.dat spDR2-026.fit -1.526485 1967651.653468
sn20.dat spDR2-027.fit -4.378800 10858358.228217
sn21.dat spDR2-023.fit -0.513398 856446.038378
sn21.dat spDR2-024.fit -0.599631 813203.252046
sn21.dat spDR2-025.fit -0.752535 868969.891013
sn21.dat spDR2-026.fit -1.115702 1223937.269032
sn21.dat spDR2-027.fit -2.436283 3886616.219065
sn22.dat spDR2-023.fit -0.434566 732872.806394
sn22.dat spDR2-024.fit -0.502646 675848.584729
sn22.dat spDR2-025.fit -0.619388 689638.692433
sn22.dat spDR2-026.fit -0.881209 887064.948933
sn22.dat spDR2-027.fit -1.687732 2175665.943702
sn23.dat spDR2-023.fit -0.471441 758897.673545
sn23.dat spDR2-024.fit -0.541970 697147.544547
sn23.dat spDR2-025.fit -0.665173 710881.990191
sn23.dat spDR2-026.fit -0.946636 923244.435860
sn23.dat spDR2-027.fit -1.847138 2386373.078882
sn24.dat spDR2-023.fit -0.551857 831827.040176
sn24.dat spDR2-024.fit -0.631265 765428.104931
sn24.dat spDR2-025.fit -0.775040 789235.857577
sn24.dat spDR2-026.fit -1.117905 1066336.045392
sn24.dat spDR2-027.fit -2.338105 3227673.635296
sn25.dat spDR2-023.fit -0.626456 895972.306088
sn25.dat spDR2-024.fit -0.713750 824598.332486
sn25.dat spDR2-025.fit -0.876775 857790.305586
sn25.dat spDR2-026.fit -1.280477 1201451.758422
sn25.dat spDR2-027.fit -2.873014 4268483.271591
sn26.dat spDR2-023.fit -0.756757 1036665.032127
sn26.dat spDR2-024.fit -0.863172 964877.460726
sn26.dat spDR2-025.fit -1.071298 1033559.778975
sn26.dat spDR2-026.fit -1.624164 1577958.404255
sn26.dat spDR2-027.fit -4.412194 8352178.250344
sn27.dat spDR2-023.fit -0.869628 1164335.224155
sn27.dat spDR2-024.fit -0.993975 1094161.035059
sn27.dat spDR2-025.fit -1.246000 1202451.344559
sn27.dat spDR2-026.fit -1.957441 1987946.112257
sn27.dat spDR2-027.fit -6.687901 16870677.597532
sn28.dat spDR2-023.fit -0.990104 1303813.343307
sn28.dat spDR2-024.fit -1.133939 1237286.141192
sn28.dat spDR2-025.fit -1.436169 1397955.680298
sn28.dat spDR2-026.fit -2.346855 2531555.517068
sn28.dat spDR2-027.fit -11.455193 44735960.302344
sn29.dat spDR2-023.fit -1.119639 1462595.584427
sn29.dat spDR2-024.fit -1.285206 1404180.661283
sn29.dat spDR2-025.fit -1.646148 1638601.167288
sn29.dat spDR2-026.fit -2.814767 3306930.783465
sn29.dat spDR2-027.fit -28.422458 256899596.104639
sn30.dat spDR2-023.fit -1.468717 1984580.917702
sn30.dat spDR2-024.fit -1.711548 1986320.102080
sn30.dat spDR2-025.fit -2.291050 2569428.387274
sn30.dat spDR2-026.fit -4.672452 7550702.154351
sn30.dat spDR2-027.fit 13.914067 52497145.265204
sn31.dat spDR2-023.fit -1.820856 2494780.890881
sn31.dat spDR2-024.fit -2.147520 2571558.512213
sn31.dat spDR2-025.fit -2.995639 3648493.091283
sn31.dat spDR2-026.fit -7.618488 17056688.514820
sn31.dat spDR2-027.fit 7.495321 13467322.636800
sn32.dat spDR2-023.fit -2.562549 3810379.944680
sn32.dat spDR2-024.fit -3.125284 4233943.592161
sn32.dat spDR2-025.fit -4.869767 7613662.949375
sn32.dat spDR2-026.fit -39.315695 371187209.796740
sn32.dat spDR2-027.fit 4.679991 4521073.970094
sn33.dat spDR2-023.fit -3.458316 5671252.846397
sn33.dat spDR2-024.fit -4.406074 6913111.487733
sn33.dat spDR2-025.fit -8.121194 17635345.308885
sn33.dat spDR2-026.fit 23.563465 114796899.145689
sn33.dat spDR2-027.fit 3.767248 2652270.028688
sn34.dat spDR2-023.fit 4.528447 3635091.062411
sn34.dat spDR2-024.fit 3.866713 2133403.900303
sn34.dat spDR2-025.fit 3.099342 1147205.681029
sn34.dat spDR2-026.fit 2.347385 595418.592000
sn34.dat spDR2-027.fit 1.766387 347704.195137
sn35.dat spDR2-023.fit 1.549507 195182.963630
sn35.dat spDR2-024.fit 1.491133 175584.993007
sn35.dat spDR2-025.fit 1.413211 159103.302719
sn35.dat spDR2-026.fit 1.310643 143800.966213
sn35.dat spDR2-027.fit 1.199615 129580.223336
sn36.dat spDR2-023.fit 1.112088 108359.878460
sn36.dat spDR2-024.fit 1.083628 107465.141048
sn36.dat spDR2-025.fit 1.054150 105868.365315
sn36.dat spDR2-026.fit 1.020992 102944.112307
sn36.dat spDR2-027.fit 0.989889 98497.075238
sn37.dat spDR2-023.fit 1.124866 117557.635751
sn37.dat spDR2-024.fit 1.091730 117333.425158
sn37.dat spDR2-025.fit 1.057626 116008.555739
sn37.dat spDR2-026.fit 1.019440 112814.827936
sn37.dat spDR2-027.fit 0.983810 107368.179048
sn38.dat spDR2-023.fit 1.126713 129867.263864
sn38.dat spDR2-024.fit 1.089827 130122.001822
sn38.dat spDR2-025.fit 1.052334 128772.590683
sn38.dat spDR2-026.fit 1.010797 124913.716528
sn38.dat spDR2-027.fit 0.972582 118083.748268
sn39.dat spDR2-023.fit 1.166113 146207.536684
sn39.dat spDR2-024.fit 1.123088 147432.103059
sn39.dat spDR2-025.fit 1.078623 146484.654559
sn39.dat spDR2-026.fit 1.028495 142192.758318
sn39.dat spDR2-027.fit 0.981206 133727.829889
sn40.dat spDR2-023.fit 1.221564 167807.790192
sn40.dat spDR2-024.fit 1.171003 170328.281560
sn40.dat spDR2-025.fit 1.117690 169950.124518
sn40.dat spDR2-026.fit 1.056429 165109.816690
sn40.dat spDR2-027.fit 0.997164 154453.429569
sn41.dat spDR2-023.fit 0.901828 158993.615197
sn41.dat spDR2-024.fit 0.871930 152659.527147
sn41.dat spDR2-025.fit 0.847682 144531.695445
sn41.dat spDR2-026.fit 0.828155 133681.463551
sn41.dat spDR2-027.fit 0.820946 121762.345705
sn42.dat spDR2-023.fit 0.748946 170703.661831
sn42.dat spDR2-024.fit 0.725744 157108.933295
sn42.dat spDR2-025.fit 0.710878 143279.118335
sn42.dat spDR2-026.fit 0.705542 128151.168719
sn42.dat spDR2-027.fit 0.718177 115012.036681
sn43.dat spDR2-023.fit 0.665660 181033.355365
sn43.dat spDR2-024.fit 0.645334 162742.171221
sn43.dat spDR2-025.fit 0.634369 145470.121324
sn43.dat spDR2-026.fit 0.635006 128052.929142
sn43.dat spDR2-027.fit 0.656529 114878.765903
sn44.dat spDR2-023.fit 0.677692 188851.911275
sn44.dat spDR2-024.fit 0.655850 170354.242964
sn44.dat spDR2-025.fit 0.643192 152690.087635
sn44.dat spDR2-026.fit 0.641648 134606.162531
sn44.dat spDR2-027.fit 0.660579 120512.548013
sn45.dat spDR2-023.fit 0.692865 194979.861346
sn45.dat spDR2-024.fit 0.669631 176625.189314
sn45.dat spDR2-025.fit 0.655374 158861.127254
sn45.dat spDR2-026.fit 0.651704 140367.329536
sn45.dat spDR2-027.fit 0.667993 125497.249558
sn46.dat spDR2-023.fit 0.721364 199133.909913
sn46.dat spDR2-024.fit 0.696392 181809.643196
sn46.dat spDR2-025.fit 0.680022 164615.359958
sn46.dat spDR2-026.fit 0.673403 146192.698225
sn46.dat spDR2-027.fit 0.685774 130636.867665
sn47.dat spDR2-023.fit 0.747636 201883.007113
sn47.dat spDR2-024.fit 0.721175 185636.398729
sn47.dat spDR2-025.fit 0.702955 169107.483811
sn47.dat spDR2-026.fit 0.693713 150919.556266
sn47.dat spDR2-027.fit 0.702559 134911.501670
sn48.dat spDR2-023.fit 0.748441 203652.971182
sn48.dat spDR2-024.fit 0.721781 187344.403700
sn48.dat spDR2-025.fit 0.703326 170713.380368
sn48.dat spDR2-026.fit 0.693768 152360.583809
sn48.dat spDR2-027.fit 0.702242 136127.394618
sn49.dat spDR2-023.fit 0.728262 203667.677025
sn49.dat spDR2-024.fit 0.702599 186390.234749
sn49.dat spDR2-025.fit 0.685393 169094.850201
sn49.dat spDR2-026.fit 0.677621 150373.881715
sn49.dat spDR2-027.fit 0.688543 134287.918433
sn50.dat spDR2-023.fit 0.715806 205634.682337
sn50.dat spDR2-024.fit 0.690634 187600.525578
sn50.dat spDR2-025.fit 0.674061 169759.870739
sn50.dat spDR2-026.fit 0.667218 150688.586439
sn50.dat spDR2-027.fit 0.679467 134623.884367
sn51.dat spDR2-023.fit 0.708117 202116.365903
sn51.dat spDR2-024.fit 0.683665 184035.408309
sn51.dat spDR2-025.fit 0.667919 166266.757361
sn51.dat spDR2-026.fit 0.662168 147420.830390
sn51.dat spDR2-027.fit 0.675766 131753.210299
sn52.dat spDR2-023.fit 0.723293 202552.477736
sn52.dat spDR2-024.fit 0.698148 185208.562558
sn52.dat spDR2-025.fit 0.681518 167940.485708
sn52.dat spDR2-026.fit 0.674481 149363.961722
sn52.dat spDR2-027.fit 0.686278 133563.839059
sn53.dat spDR2-023.fit 0.750278 204005.440762
sn53.dat spDR2-024.fit 0.723818 187911.309305
sn53.dat spDR2-025.fit 0.705508 171488.584931
sn53.dat spDR2-026.fit 0.696042 153357.513182
sn53.dat spDR2-027.fit 0.704485 137317.339699
sn54.dat spDR2-023.fit 0.743692 200170.482026
sn54.dat spDR2-024.fit 0.717949 184100.036393
sn54.dat spDR2-025.fit 0.700455 167803.029324
sn54.dat spDR2-026.fit 0.692053 149937.245165
sn54.dat spDR2-027.fit 0.701776 134303.045733
sn55.dat spDR2-023.fit 0.738557 198266.376373
sn55.dat spDR2-024.fit 0.713098 182057.906723
sn55.dat spDR2-025.fit 0.695969 165679.426952
sn55.dat spDR2-026.fit 0.688093 147792.784339
sn55.dat spDR2-027.fit 0.698532 132225.420386
sn56.dat spDR2-023.fit 0.722385 195012.386251
sn56.dat spDR2-024.fit 0.697871 178239.469331
sn56.dat spDR2-025.fit 0.681918 161526.721070
sn56.dat spDR2-026.fit 0.675710 143550.247856
sn56.dat spDR2-027.fit 0.688383 128265.700858
sn57.dat spDR2-023.fit 0.707142 192304.143986
sn57.dat spDR2-024.fit 0.683497 174966.160241
sn57.dat spDR2-025.fit 0.668627 157919.218731
sn57.dat spDR2-026.fit 0.663962 139853.409068
sn57.dat spDR2-027.fit 0.678719 124857.687453
sn58.dat spDR2-023.fit 0.711286 190992.587742
sn58.dat spDR2-024.fit 0.687619 173987.450887
sn58.dat spDR2-025.fit 0.672679 157211.174757
sn58.dat spDR2-026.fit 0.667865 139371.249407
sn58.dat spDR2-027.fit 0.682329 124483.061709
sn59.dat spDR2-023.fit 0.725719 190234.054633
sn59.dat spDR2-024.fit 0.701531 174024.263153
sn59.dat spDR2-025.fit 0.685887 157831.429869
sn59.dat spDR2-026.fit 0.680000 140382.254447
sn59.dat spDR2-027.fit 0.692890 125513.515181
sn60.dat spDR2-023.fit 0.740469 191043.279236
sn60.dat spDR2-024.fit 0.715545 175487.643599
sn60.dat spDR2-025.fit 0.698966 159738.573515
sn60.dat spDR2-026.fit 0.691728 142525.330140
sn60.dat spDR2-027.fit 0.702758 127537.719081
sn61.dat spDR2-023.fit 0.735132 187716.962829
sn61.dat spDR2-024.fit 0.710840 172207.955123
sn61.dat spDR2-025.fit 0.694972 156585.112272
sn61.dat spDR2-026.fit 0.688654 139609.704129
sn61.dat spDR2-027.fit 0.700773 124964.786666
sn62.dat spDR2-023.fit 0.731446 186808.512993
sn62.dat spDR2-024.fit 0.707494 171252.263658
sn62.dat spDR2-025.fit 0.692003 155628.403392
sn62.dat spDR2-026.fit 0.686170 138707.103833
sn62.dat spDR2-027.fit 0.698876 124179.801141
sn63.dat spDR2-023.fit 0.708316 182930.687131
sn63.dat spDR2-024.fit 0.685923 166654.078851
sn63.dat spDR2-025.fit 0.672294 150642.827378
sn63.dat spDR2-026.fit 0.669017 133696.513985
sn63.dat spDR2-027.fit 0.685050 119671.543714
sn64.dat spDR2-023.fit 0.704594 183211.229366
sn64.dat spDR2-024.fit 0.682430 166777.783003
sn64.dat spDR2-025.fit 0.669066 150668.366154
sn64.dat spDR2-026.fit 0.666145 133683.667818
sn64.dat spDR2-027.fit 0.682645 119716.841042
sn65.dat spDR2-023.fit 0.717081 182195.958442
sn65.dat spDR2-024.fit 0.694516 166470.827868
sn65.dat spDR2-025.fit 0.680591 150889.240410
sn65.dat spDR2-026.fit 0.676796 134271.157632
sn65.dat spDR2-027.fit 0.691980 120350.100618
sn66.dat spDR2-023.fit 0.721498 181021.465572
sn66.dat spDR2-024.fit 0.698891 165621.334751
sn66.dat spDR2-025.fit 0.684869 150302.860762
sn66.dat spDR2-026.fit 0.680880 133901.440636
sn66.dat spDR2-027.fit 0.695707 120078.298261
sn67.dat spDR2-023.fit 0.733230 181060.842261
sn67.dat spDR2-024.fit 0.710120 166228.708503
sn67.dat spDR2-025.fit 0.695436 151316.897655
sn67.dat spDR2-026.fit 0.690461 135169.517492
sn67.dat spDR2-027.fit 0.703884 121321.243520
sn68.dat spDR2-023.fit 0.745329 181891.911438
sn68.dat spDR2-024.fit 0.721583 167568.657385
sn68.dat spDR2-025.fit 0.706090 152999.264091
sn68.dat spDR2-026.fit 0.699950 137027.407019
sn68.dat spDR2-027.fit 0.711781 123073.739100
sn69.dat spDR2-023.fit 0.703510 181359.996138
sn69.dat spDR2-024.fit 0.682305 165314.991160
sn69.dat spDR2-025.fit 0.669890 149686.620285
sn69.dat spDR2-026.fit 0.668034 133351.362399
sn69.dat spDR2-027.fit 0.685549 120147.792082
sn70.dat spDR2-023.fit 0.685817 184355.425752
sn70.dat spDR2-024.fit 0.665769 167455.273496
sn70.dat spDR2-025.fit 0.654713 151356.227212
sn70.dat spDR2-026.fit 0.654707 134975.131881
sn70.dat spDR2-027.fit 0.674645 122407.842874
sn71.dat spDR2-023.fit 0.656080 186553.192994
sn71.dat spDR2-024.fit 0.637741 168287.081927
sn71.dat spDR2-025.fit 0.628739 151431.701786
sn71.dat spDR2-026.fit 0.631611 134972.202728
sn71.dat spDR2-027.fit 0.655437 123431.070162
sn72.dat spDR2-023.fit 0.650397 183928.466833
sn72.dat spDR2-024.fit 0.632596 165642.985827
sn72.dat spDR2-025.fit 0.624208 148847.964482
sn72.dat spDR2-026.fit 0.627891 132555.015713
sn72.dat spDR2-027.fit 0.652725 121299.935997
sn73.dat spDR2-023.fit 0.651474 182943.375025
sn73.dat spDR2-024.fit 0.633765 164810.217730
sn73.dat spDR2-025.fit 0.625462 148147.981385
sn73.dat spDR2-026.fit 0.629228 131979.200932
sn73.dat spDR2-027.fit 0.654108 120803.555959
sn74.dat spDR2-023.fit 0.638855 179083.375514
sn74.dat spDR2-024.fit 0.622087 160709.810572
sn74.dat spDR2-025.fit 0.614882 143988.998412
sn74.dat spDR2-026.fit 0.620142 127980.912000
sn74.dat spDR2-027.fit 0.646956 117259.454119
sn75.dat spDR2-023.fit 0.639902 178083.406539
sn75.dat spDR2-024.fit 0.623234 159861.708787
sn75.dat spDR2-025.fit 0.616123 143273.424578
sn75.dat spDR2-026.fit 0.621477 127389.493073
sn75.dat spDR2-027.fit 0.648350 116747.459462
sn76.dat spDR2-023.fit 0.636099 176752.414928
sn76.dat spDR2-024.fit 0.619907 158539.920678
sn76.dat spDR2-025.fit 0.613324 142044.212201
sn76.dat spDR2-026.fit 0.619358 126370.930295
sn76.dat spDR2-027.fit 0.647040 116081.072538
sn77.dat spDR2-023.fit 0.626236 175263.494026
sn77.dat spDR2-024.fit 0.610729 156773.103174
sn77.dat spDR2-025.fit 0.604948 140174.353379
sn77.dat spDR2-026.fit 0.612080 124607.649612
sn77.dat spDR2-027.fit 0.641205 114734.533122
sn78.dat spDR2-023.fit 0.616443 173944.782420
sn78.dat spDR2-024.fit 0.601593 155166.090252
sn78.dat spDR2-025.fit 0.596584 138455.490704
sn78.dat spDR2-026.fit 0.604777 122988.552537
sn78.dat spDR2-027.fit 0.635306 113533.954767
sn79.dat spDR2-023.fit 0.617948 173009.447320
sn79.dat spDR2-024.fit 0.603186 154400.338767
sn79.dat spDR2-025.fit 0.598254 137832.775285
sn79.dat spDR2-026.fit 0.606516 122492.837905
sn79.dat spDR2-027.fit 0.637064 113107.102397
sn80.dat spDR2-023.fit 0.607795 169801.220376
sn80.dat spDR2-024.fit 0.593822 151020.559744
sn80.dat spDR2-025.fit 0.589804 134428.773758
sn80.dat spDR2-026.fit 0.599303 119247.558826
sn80.dat spDR2-027.fit 0.631449 110265.751189
sn81.dat spDR2-023.fit 0.621056 169890.540802
sn81.dat spDR2-024.fit 0.606675 151759.534006
sn81.dat spDR2-025.fit 0.602114 135617.718500
sn81.dat spDR2-026.fit 0.610768 120689.617920
sn81.dat spDR2-027.fit 0.641599 111589.134708
sn82.dat spDR2-023.fit 0.634821 171112.678646
sn82.dat spDR2-024.fit 0.619834 153535.436865
sn82.dat spDR2-025.fit 0.614513 137746.401691
sn82.dat spDR2-026.fit 0.622052 122960.623394
sn82.dat spDR2-027.fit 0.651276 113641.182253
sn83.dat spDR2-023.fit 0.637312 169946.860697
sn83.dat spDR2-024.fit 0.622489 152634.869424
sn83.dat spDR2-025.fit 0.617311 137083.245006
sn83.dat spDR2-026.fit 0.624976 122529.057633
sn83.dat spDR2-027.fit 0.654229 113377.823252
sn84.dat spDR2-023.fit 0.645527 170120.893011
sn84.dat spDR2-024.fit 0.630488 153217.865161
sn84.dat spDR2-025.fit 0.625002 137967.843611
sn84.dat spDR2-026.fit 0.632165 123616.791014
sn84.dat spDR2-027.fit 0.660613 114470.788894
sn85.dat spDR2-023.fit 0.660403 171735.162864
sn85.dat spDR2-024.fit 0.644728 155422.596834
sn85.dat spDR2-025.fit 0.638424 140566.477527
sn85.dat spDR2-026.fit 0.644369 126409.105112
sn85.dat spDR2-027.fit 0.671054 117107.596387
sn86.dat spDR2-023.fit 0.662944 170468.490087
sn86.dat spDR2-024.fit 0.647397 154407.507336
sn86.dat spDR2-025.fit 0.641198 139772.353355
sn86.dat spDR2-026.fit 0.647220 125823.461058
sn86.dat spDR2-027.fit 0.673882 116660.636344
sn87.dat spDR2-023.fit 0.681264 170981.529166
sn87.dat spDR2-024.fit 0.665097 155760.498353
sn87.dat spDR2-025.fit 0.658048 141728.154166
sn87.dat spDR2-026.fit 0.662744 128153.345340
sn87.dat spDR2-027.fit 0.687395 118928.418047
sn88.dat spDR2-023.fit 0.699522 172894.484150
sn88.dat spDR2-024.fit 0.682512 158368.197951
sn88.dat spDR2-025.fit 0.674372 144799.070814
sn88.dat spDR2-026.fit 0.677453 131448.234989
sn88.dat spDR2-027.fit 0.699808 122034.545543
sn89.dat spDR2-023.fit 0.703253 171574.560756
sn89.dat spDR2-024.fit 0.686343 157351.416759
sn89.dat spDR2-025.fit 0.678257 144047.475826
sn89.dat spDR2-026.fit 0.681326 130943.804191
sn89.dat spDR2-027.fit 0.703515 121690.924087
sn90.dat spDR2-023.fit 0.713255 171957.434514
sn90.dat spDR2-024.fit 0.695991 158173.280418
sn90.dat spDR2-025.fit 0.687411 145191.036484
sn90.dat spDR2-026.fit 0.689708 132296.608390
sn90.dat spDR2-027.fit 0.710740 123035.061150
sn91t1.dat spDR2-023.fit -0.140369 475580.124164
sn91t1.dat spDR2-024.fit -0.187638 455243.640501
sn91t1.dat spDR2-025.fit -0.255389 470982.474851
sn91t1.dat spDR2-026.fit -0.382387 571932.034968
sn91t1.dat spDR2-027.fit -0.669239 1001051.340677
sn91t2.dat spDR2-023.fit -0.140134 475277.849763
sn91t2.dat spDR2-024.fit -0.187347 454903.416157
sn91t2.dat spDR2-025.fit -0.255005 470552.537463
sn91t2.dat spDR2-026.fit -0.381795 571242.672244
sn91t2.dat spDR2-027.fit -0.668046 999250.973148
sn91t3.dat spDR2-023.fit -0.138040 473108.602668
sn91t3.dat spDR2-024.fit -0.185103 453037.465098
sn91t3.dat spDR2-025.fit -0.252450 468793.876394
sn91t3.dat spDR2-026.fit -0.378477 569123.448092
sn91t3.dat spDR2-027.fit -0.662390 994049.303187
sn91t4.dat spDR2-023.fit -0.137566 472677.842435
sn91t4.dat spDR2-024.fit -0.184646 452756.589943
sn91t4.dat spDR2-025.fit -0.251995 468641.915168
sn91t4.dat spDR2-026.fit -0.377992 569099.696709
sn91t4.dat spDR2-027.fit -0.661752 994037.108526
sn91t5.dat spDR2-023.fit -0.157923 495868.107032
sn91t5.dat spDR2-024.fit -0.207859 475616.941048
sn91t5.dat spDR2-025.fit -0.280399 494209.355512
sn91t5.dat spDR2-026.fit -0.418461 606401.770587
sn91t5.dat spDR2-027.fit -0.738520 1091660.311955
sn91t6.dat spDR2-023.fit -0.213716 559257.763908
sn91t6.dat spDR2-024.fit -0.271316 538359.167931
sn91t6.dat spDR2-025.fit -0.358279 565364.212984
sn91t6.dat spDR2-026.fit -0.531209 714126.507551
sn91t6.dat spDR2-027.fit -0.964594 1402860.159534
sn91t7.dat spDR2-023.fit -0.272360 627986.295627
sn91t7.dat spDR2-024.fit -0.338540 608110.050780
sn91t7.dat spDR2-025.fit -0.442165 647670.206480
sn91t7.dat spDR2-026.fit -0.657376 847928.802614
sn91t7.dat spDR2-027.fit -1.244878 1854485.393345
sn91t8.dat spDR2-023.fit -0.205714 546880.204622
sn91t8.dat spDR2-024.fit -0.260464 523049.284729
sn91t8.dat spDR2-025.fit -0.342616 544499.351533
sn91t8.dat spDR2-026.fit -0.504467 678060.515004
sn91t8.dat spDR2-027.fit -0.901933 1294855.756988
sn91t9.dat spDR2-023.fit -0.179818 516527.121427
sn91t9.dat spDR2-024.fit -0.230170 491711.715602
sn91t9.dat spDR2-025.fit -0.304370 507609.397429
sn91t9.dat spDR2-026.fit -0.447441 620944.521957
sn91t9.dat spDR2-027.fit -0.785068 1132110.195511
sn91t10.dat spDR2-023.fit -0.175135 504909.889175
sn91t10.dat spDR2-024.fit -0.221423 474431.553014
sn91t10.dat spDR2-025.fit -0.289287 481865.170650
sn91t10.dat spDR2-026.fit -0.418862 575904.853540
sn91t10.dat spDR2-027.fit -0.717681 1012772.508720
sn91t11.dat spDR2-023.fit -0.180920 505652.301612
sn91t11.dat spDR2-024.fit -0.225386 470783.727750
sn91t11.dat spDR2-025.fit -0.290794 473181.270090
sn91t11.dat spDR2-026.fit -0.415723 558467.805122
sn91t11.dat spDR2-027.fit -0.702606 969985.245801
sn91t12.dat spDR2-023.fit -0.195780 522205.183197
sn91t12.dat spDR2-024.fit -0.242528 487551.680729
sn91t12.dat spDR2-025.fit -0.312051 492497.498830
sn91t12.dat spDR2-026.fit -0.446497 587396.585163
sn91t12.dat spDR2-027.fit -0.761951 1046461.201688
