sn15.dat spDR2-026.fit 0.269726 0.538154 0.573654
sn15.dat spDR2-027.fit 0.345448 0.299766 0.588866
sn16.dat spDR2-023.fit 0.440841 0.394692 0.551285
sn16.dat spDR2-024.fit 0.385030 0.353637 0.647318
sn16.dat spDR2-025.fit 0.288243 0.456405 0.620112
sn16.dat spDR2-026.fit 0.382595 0.371166 0.615361
sn16.dat spDR2-027.fit 0.274337 0.365431 0.572656
sn17.dat spDR2-023.fit 0.433128 0.282890 0.602315
sn17.dat spDR2-024.fit 0.429795 0.342024 0.633344
sn17.dat spDR2-025.fit 0.350989 0.346239 0.612242
sn17.dat spDR2-026.fit 0.419850 0.278611 0.617449
sn17.dat spDR2-027.fit 0.423678 0.277445 0.562689
sn18.dat spDR2-023.fit 0.431380 0.330091 0.587843
sn18.dat spDR2-024.fit 0.424462 0.333226 0.616704
sn18.dat spDR2-025.fit 0.397171 0.400348 0.636642
sn18.dat spDR2-026.fit 0.462583 0.269221 0.594363
sn18.dat spDR2-027.fit 0.442575 0.214492 0.542624
sn19.dat spDR2-023.fit 0.403268 0.397023 0.568559
sn19.dat spDR2-024.fit 0.457864 0.289692 0.617669
sn19.dat spDR2-025.fit 0.323847 0.500003 0.593466
sn19.dat spDR2-026.fit 0.456291 0.243574 0.599856
sn19.dat spDR2-027.fit 0.315936 0.409363 0.591768
sn20.dat spDR2-023.fit 0.533936 0.231788 0.667024
sn20.dat spDR2-024.fit 0.412072 0.327843 0.676384
sn20.dat spDR2-025.fit 0.493472 0.235104 0.690806
sn20.dat spDR2-026.fit 0.327956 0.423747 0.676214
sn20.dat spDR2-027.fit 0.355567 0.335317 0.655695
sn21.dat spDR2-023.fit 0.547980 0.132192 0.710669
sn21.dat spDR2-024.fit 0.463563 0.258228 0.757291
sn21.dat spDR2-025.fit 0.462703 0.288498 0.758294
sn21.dat spDR2-026.fit 0.489043 0.249977 0.723943
sn21.dat spDR2-027.fit 0.441046 0.202532 0.711072
sn22.dat spDR2-023.fit 0.524263 0.115821 0.758458
sn22.dat spDR2-024.fit 0.490656 0.206352 0.793102
sn22.dat spDR2-025.fit 0.506369 0.143193 0.776305
sn22.dat spDR2-026.fit 0.458483 0.201759 0.790507
sn22.dat spDR2-027.fit 0.354088 0.344681 0.728831
sn23.dat spDR2-023.fit 0.519731 0.191522 0.780166
sn23.dat spDR2-024.fit 0.533912 0.131876 0.780129
sn23.dat spDR2-025.fit 0.490938 0.252623 0.776344
sn23.dat spDR2-026.fit 0.498745 0.264819 0.718535
sn23.dat spDR2-027.fit 0.414485 0.257119 0.767623
sn24.dat spDR2-023.fit 0.548251 0.152603 0.778738
sn24.dat spDR2-024.fit 0.513669 0.185577 0.781501
sn24.dat spDR2-025.fit 0.384965 0.352778 0.701863
sn24.dat spDR2-026.fit 0.462608 0.194693 0.763562
sn24.dat spDR2-027.fit 0.408432 0.303796 0.748356
sn25.dat spDR2-023.fit 0.639654 0.035411 0.752369
sn25.dat spDR2-024.fit 0.584375 0.157183 0.766852
sn25.dat spDR2-025.fit 0.579108 0.136572 0.781831
sn25.dat spDR2-026.fit 0.519507 0.151372 0.775929
sn25.dat spDR2-027.fit 0.514930 0.146197 0.776873
sn26.dat spDR2-023.fit 0.653717 0.071278 0.758608
sn26.dat spDR2-024.fit 0.562398 0.396929 0.427760
sn26.dat spDR2-025.fit 0.599582 0.108399 0.775870
sn26.dat spDR2-026.fit 0.509491 0.215189 0.773145
sn26.dat spDR2-027.fit 0.639288 0.034518 0.759294
sn27.dat spDR2-023.fit 0.622600 0.151280 0.727473
sn27.dat spDR2-024.fit 0.692469 0.098467 0.700590
sn27.dat spDR2-025.fit 0.680766 0.038699 0.747787
sn27.dat spDR2-026.fit 0.613595 0.099744 0.763307
sn27.dat spDR2-027.fit 0.556913 0.149703 0.766234
sn28.dat spDR2-023.fit 0.683676 -0.007353 0.685701
sn28.dat spDR2-024.fit 0.716208 -0.009391 0.701750
sn28.dat spDR2-025.fit 0.747836 0.036996 0.663179
sn28.dat spDR2-026.fit 0.603182 0.130252 0.727402
sn28.dat spDR2-027.fit 0.585328 0.178593 0.727743
sn29.dat spDR2-023.fit 0.686564 0.048679 0.639953
sn29.dat spDR2-024.fit 0.841384 -0.193719 0.540389
sn29.dat spDR2-025.fit 0.652614 0.103135 0.653726
sn29.dat spDR2-026.fit 0.714144 0.023424 0.647493
sn29.dat spDR2-027.fit 0.544478 0.225248 0.672604
sn30.dat spDR2-023.fit 0.859500 -0.143861 0.539205
sn30.dat spDR2-024.fit 0.785626 0.039419 0.559471
sn30.dat spDR2-025.fit 0.735903 -0.013931 0.577024
sn30.dat spDR2-026.fit 0.499812 0.306699 0.590659
sn30.dat spDR2-027.fit 0.755323 0.034048 0.596127
sn31.dat spDR2-023.fit 0.751667 -0.004015 0.542587
sn31.dat spDR2-024.fit 0.818128 -0.004862 0.533128
sn31.dat spDR2-025.fit 0.787353 0.039926 0.537269
sn31.dat spDR2-026.fit 0.512469 0.340598 0.535418
sn31.dat spDR2-027.fit 0.527749 0.226684 0.586504
sn32.dat spDR2-023.fit 0.883223 -0.143037 0.480258
sn32.dat spDR2-024.fit 0.751329 0.111464 0.479905
sn32.dat spDR2-025.fit 0.671607 0.131073 0.498360
sn32.dat spDR2-026.fit 0.629475 0.237137 0.510527
sn32.dat spDR2-027.fit 0.683281 0.242505 0.446428
sn33.dat spDR2-023.fit 0.834977 -0.051131 0.453476
sn33.dat spDR2-024.fit 0.756310 0.079212 0.447059
sn33.dat spDR2-025.fit 0.802727 0.040670 0.454109
sn33.dat spDR2-026.fit 0.453549 0.354245 0.441132
sn33.dat spDR2-027.fit 0.607250 0.189688 0.513604
sn34.dat spDR2-023.fit 0.923503 -0.022399 0.384182
sn34.dat spDR2-024.fit 0.941108 -0.002916 0.376691
sn34.dat spDR2-025.fit 0.648211 0.267773 0.371345
sn34.dat spDR2-026.fit 1.267780 -0.313821 0.244723
sn34.dat spDR2-027.fit 0.498841 0.363543 0.459072
sn35.dat spDR2-023.fit 0.908703 0.104713 0.285631
sn35.dat spDR2-024.fit 0.958214 0.036149 0.299953
sn35.dat spDR2-025.fit 0.852918 0.129278 0.313076
sn35.dat spDR2-026.fit 0.565895 0.407520 0.349363
sn35.dat spDR2-027.fit 0.537440 0.398291 0.407114
sn36.dat spDR2-023.fit 0.966853 0.090128 0.217883
sn36.dat spDR2-024.fit 0.987989 0.112065 0.226006
sn36.dat spDR2-025.fit 0.699558 0.336574 0.246820
sn36.dat spDR2-026.fit 0.699762 0.372297 0.286289
sn36.dat spDR2-027.fit 0.477599 0.384204 0.341671
sn37.dat spDR2-023.fit 1.254325 -0.164100 0.184577
sn37.dat spDR2-024.fit 0.879415 0.148096 0.185741
sn37.dat spDR2-025.fit 0.718909 0.307018 0.212115
sn37.dat spDR2-026.fit 0.519506 0.445714 0.269640
sn37.dat spDR2-027.fit 0.150358 0.638154 0.292577
sn38.dat spDR2-023.fit 1.235171 -0.099504 0.147572
sn38.dat spDR2-024.fit 0.828501 0.253289 0.148745
sn38.dat spDR2-025.fit 0.562097 0.421232 0.177948
sn38.dat spDR2-026.fit 0.652882 0.332379 0.225213
sn38.dat spDR2-027.fit 0.198982 0.620059 0.295018
sn39.dat spDR2-023.fit 1.241650 -0.127590 0.116533
sn39.dat spDR2-024.fit 0.709106 0.329175 0.120402
sn39.dat spDR2-025.fit 0.645043 0.358587 0.152242
sn39.dat spDR2-026.fit 0.169575 0.702577 0.224083
sn39.dat spDR2-027.fit 0.296845 0.556830 0.293171
sn40.dat spDR2-023.fit 0.972900 0.086996 0.086614
sn40.dat spDR2-024.fit 0.745339 0.245312 0.095591
sn40.dat spDR2-025.fit 0.439082 0.567786 0.136828
sn40.dat spDR2-026.fit 0.016016 0.777650 0.207981
sn40.dat spDR2-027.fit 0.261528 0.538962 0.265886
sn41.dat spDR2-023.fit 1.069965 0.133303 0.069365
sn41.dat spDR2-024.fit 0.897197 0.182871 0.078678
sn41.dat spDR2-025.fit -0.021739 0.864929 0.130459
sn41.dat spDR2-026.fit -0.189784 0.992413 0.193195
sn41.dat spDR2-027.fit 0.348545 0.566323 0.267588
sn42.dat spDR2-023.fit 1.160702 0.135427 0.054085
sn42.dat spDR2-024.fit 0.459130 0.528493 0.074168
sn42.dat spDR2-025.fit 0.079387 0.810802 0.130609
sn42.dat spDR2-026.fit -0.015127 0.827247 0.210896
sn42.dat spDR2-027.fit 0.143304 0.658770 0.259484
sn43.dat spDR2-023.fit 0.856643 0.324948 0.044929
sn43.dat spDR2-024.fit 0.052296 0.828235 0.071882
sn43.dat spDR2-025.fit -0.310515 0.996488 0.130337
sn43.dat spDR2-026.fit -0.085697 0.867338 0.212903
sn43.dat spDR2-027.fit 0.155798 0.679780 0.257157
sn44.dat spDR2-023.fit 0.769504 0.394783 0.039965
sn44.dat spDR2-024.fit 0.204408 0.716388 0.069488
sn44.dat spDR2-025.fit -0.233690 0.988887 0.136915
sn44.dat spDR2-026.fit -0.172480 0.939842 0.213705
sn44.dat spDR2-027.fit 0.359021 0.583004 0.241583
sn45.dat spDR2-023.fit 0.772836 0.387777 0.036968
sn45.dat spDR2-024.fit -0.106558 0.903667 0.071463
sn45.dat spDR2-025.fit -0.320862 1.071955 0.139295
sn45.dat spDR2-026.fit -0.203839 0.916322 0.218906
sn45.dat spDR2-027.fit 0.202075 0.680729 0.248843
sn46.dat spDR2-023.fit 0.820557 0.360261 0.035875
sn46.dat spDR2-024.fit 0.759516 0.414725 0.052408
sn46.dat spDR2-025.fit 0.172369 0.714031 0.117024
sn46.dat spDR2-026.fit -0.517384 1.145488 0.202016
sn46.dat spDR2-027.fit 0.050021 0.770376 0.242389
sn47.dat spDR2-023.fit 0.994745 0.304710 0.032557
sn47.dat spDR2-024.fit -0.377721 1.117592 0.071798
sn47.dat spDR2-025.fit -0.577951 1.183692 0.143908
sn47.dat spDR2-026.fit -0.331130 0.961541 0.217323
sn47.dat spDR2-027.fit -0.054505 0.780663 0.245959
sn48.dat spDR2-023.fit 0.491188 0.554599 0.036843
sn48.dat spDR2-024.fit -0.157281 0.966289 0.072648
sn48.dat spDR2-025.fit -0.447794 1.181961 0.138600
sn48.dat spDR2-026.fit -0.362448 1.024681 0.220751
sn48.dat spDR2-027.fit 0.271685 0.627470 0.244210
sn49.dat spDR2-023.fit 0.711393 0.377124 0.037062
sn49.dat spDR2-024.fit -0.023329 0.862820 0.071427
sn49.dat spDR2-025.fit -0.600999 1.200230 0.145123
sn49.dat spDR2-026.fit -0.257086 0.914482 0.216638
sn49.dat spDR2-027.fit 0.032411 0.685251 0.242837
sn50.dat spDR2-023.fit 0.666185 0.382296 0.036251
sn50.dat spDR2-024.fit 0.136121 0.796879 0.069816
sn50.dat spDR2-025.fit 0.625470 0.532532 0.087372
sn50.dat spDR2-026.fit -0.441363 1.062808 0.219026
sn50.dat spDR2-027.fit 0.201278 0.667648 0.249463
sn51.dat spDR2-023.fit 0.753272 0.400808 0.039837
sn51.dat spDR2-024.fit 0.274990 0.681916 0.068233
sn51.dat spDR2-025.fit -0.007652 0.834521 0.129993
sn51.dat spDR2-026.fit -0.395451 1.018219 0.217876
sn51.dat spDR2-027.fit 0.102949 0.714598 0.252402
sn52.dat spDR2-023.fit 0.898845 0.294991 0.041203
sn52.dat spDR2-024.fit 0.450377 0.684669 0.061116
sn52.dat spDR2-025.fit 0.153807 0.787843 0.123521
sn52.dat spDR2-026.fit -0.439404 1.072974 0.212803
sn52.dat spDR2-027.fit 0.153480 0.691271 0.252733
sn53.dat spDR2-023.fit 0.787757 0.372057 0.042543
sn53.dat spDR2-024.fit 0.122720 0.806202 0.071162
sn53.dat spDR2-025.fit -0.290654 1.052775 0.137305
sn53.dat spDR2-026.fit -0.232771 0.971317 0.215819
sn53.dat spDR2-027.fit 0.208347 0.650435 0.252786
sn54.dat spDR2-023.fit 1.233347 0.067191 0.045178
sn54.dat spDR2-024.fit 0.324212 0.652434 0.070847
sn54.dat spDR2-025.fit -0.448441 1.133340 0.134381
sn54.dat spDR2-026.fit -0.289235 0.998649 0.213050
sn54.dat spDR2-027.fit -0.045038 0.831005 0.228158
sn55.dat spDR2-023.fit 1.239136 0.065701 0.048612
sn55.dat spDR2-024.fit 0.567674 0.534423 0.069950
sn55.dat spDR2-025.fit -0.175476 0.925445 0.131373
sn55.dat spDR2-026.fit -0.476841 1.100208 0.199909
sn55.dat spDR2-027.fit 0.116954 0.681274 0.256074
sn56.dat spDR2-023.fit 1.108282 0.144152 0.052573
sn56.dat spDR2-024.fit 0.705841 0.567079 0.059133
sn56.dat spDR2-025.fit 0.634202 0.497736 0.104861
sn56.dat spDR2-026.fit 0.052835 0.753827 0.203795
sn56.dat spDR2-027.fit 0.354917 0.542314 0.245020
sn57.dat spDR2-023.fit 1.530677 -0.116533 0.054414
sn57.dat spDR2-024.fit 0.451399 0.585844 0.076007
sn57.dat spDR2-025.fit -0.103183 0.948592 0.130105
sn57.dat spDR2-026.fit 0.039917 0.802768 0.210057
sn57.dat spDR2-027.fit 0.260500 0.577226 0.249823
sn58.dat spDR2-023.fit 1.236280 0.121453 0.058453
sn58.dat spDR2-024.fit 0.460701 0.609756 0.077212
sn58.dat spDR2-025.fit -0.165294 0.950189 0.129949
sn58.dat spDR2-026.fit 0.017797 0.837271 0.209212
sn58.dat spDR2-027.fit 0.249830 0.633770 0.262968
sn59.dat spDR2-023.fit 1.221026 0.042817 0.061695
sn59.dat spDR2-024.fit 0.587265 0.559167 0.077113
sn59.dat spDR2-025.fit 0.380142 0.655411 0.125001
sn59.dat spDR2-026.fit 0.153927 0.731013 0.207229
sn59.dat spDR2-027.fit -0.014473 0.750718 0.248521
sn60.dat spDR2-023.fit 1.136920 0.125495 0.063015
sn60.dat spDR2-024.fit 0.691852 0.365386 0.074988
sn60.dat spDR2-025.fit 0.079282 0.852812 0.129043
sn60.dat spDR2-026.fit 0.210508 0.703734 0.205086
sn60.dat spDR2-027.fit 0.172652 0.684897 0.261675
sn61.dat spDR2-023.fit 1.301532 0.011079 0.068247
sn61.dat spDR2-024.fit 0.516571 0.531742 0.082259
sn61.dat spDR2-025.fit 0.257500 0.667410 0.128227
sn61.dat spDR2-026.fit 0.062539 0.820481 0.208205
sn61.dat spDR2-027.fit 0.311725 0.627229 0.262736
sn62.dat spDR2-023.fit 1.223888 0.083788 0.071279
sn62.dat spDR2-024.fit 0.707154 0.408852 0.084258
sn62.dat spDR2-025.fit 0.045046 0.849628 0.131437
sn62.dat spDR2-026.fit 0.031379 0.811482 0.210992
sn62.dat spDR2-027.fit 0.441153 0.532210 0.260312
sn63.dat spDR2-023.fit 0.748813 0.416865 0.063050
sn63.dat spDR2-024.fit 0.653275 0.462394 0.087973
sn63.dat spDR2-025.fit 0.072853 0.831092 0.132212
sn63.dat spDR2-026.fit 0.057542 0.800548 0.211278
sn63.dat spDR2-027.fit 0.453073 0.556061 0.262017
sn64.dat spDR2-023.fit 1.747039 -0.229267 0.079316
sn64.dat spDR2-024.fit 0.865564 0.311724 0.088278
sn64.dat spDR2-025.fit 0.132867 0.772163 0.132813
sn64.dat spDR2-026.fit 0.365832 0.671026 0.197009
sn64.dat spDR2-027.fit 0.752431 0.429319 0.221827
sn65.dat spDR2-023.fit 1.866404 -0.337195 0.081390
sn65.dat spDR2-024.fit 0.566638 0.510979 0.089074
sn65.dat spDR2-025.fit 0.245116 0.719204 0.134396
sn65.dat spDR2-026.fit 0.220473 0.675148 0.207605
sn65.dat spDR2-027.fit 0.368638 0.619788 0.259698
sn66.dat spDR2-023.fit 1.546951 -0.131163 0.088331
sn66.dat spDR2-024.fit 0.715267 0.426475 0.092788
sn66.dat spDR2-025.fit 0.262047 0.725126 0.134563
sn66.dat spDR2-026.fit 0.144719 0.751611 0.211976
sn66.dat spDR2-027.fit 0.390774 0.608783 0.260049
sn67.dat spDR2-023.fit 1.294637 0.028739 0.087812
sn67.dat spDR2-024.fit 0.321155 0.629348 0.083267
sn67.dat spDR2-025.fit 0.948125 0.327342 0.114677
sn67.dat spDR2-026.fit 0.157380 0.739393 0.212362
sn67.dat spDR2-027.fit 0.246489 0.631238 0.271672
sn68.dat spDR2-023.fit 0.514014 0.530385 0.057426
sn68.dat spDR2-024.fit 0.921715 0.315350 0.093201
sn68.dat spDR2-025.fit 0.036281 0.825875 0.131910
sn68.dat spDR2-026.fit 0.084032 0.760828 0.211397
sn68.dat spDR2-027.fit 0.237436 0.650673 0.269277
sn69.dat spDR2-023.fit 1.305120 0.032525 0.090605
sn69.dat spDR2-024.fit 0.952258 0.277870 0.097554
sn69.dat spDR2-025.fit 0.931098 0.264851 0.118050
sn69.dat spDR2-026.fit 0.103560 0.806374 0.208260
sn69.dat spDR2-027.fit 0.336328 0.563387 0.269206
sn70.dat spDR2-023.fit 1.444696 -0.079119 0.087946
sn70.dat spDR2-024.fit 0.927377 0.313381 0.097117
sn70.dat spDR2-025.fit 0.274926 0.703443 0.136807
sn70.dat spDR2-026.fit -0.095683 0.825951 0.200434
sn70.dat spDR2-027.fit 0.294716 0.571621 0.263734
sn71.dat spDR2-023.fit 1.120632 0.167873 0.080784
sn71.dat spDR2-024.fit 0.886804 0.320843 0.095313
sn71.dat spDR2-025.fit 0.233976 0.752971 0.136090
sn71.dat spDR2-026.fit 0.081035 0.761359 0.211144
sn71.dat spDR2-027.fit 0.149783 0.677715 0.263886
sn72.dat spDR2-023.fit 1.580332 -0.068657 0.086379
sn72.dat spDR2-024.fit 0.976193 0.273411 0.099133
sn72.dat spDR2-025.fit 0.330515 0.625712 0.135376
sn72.dat spDR2-026.fit 0.013101 0.775934 0.206207
sn72.dat spDR2-027.fit 0.207988 0.635516 0.267022
sn73.dat spDR2-023.fit 1.335629 0.020502 0.089548
sn73.dat spDR2-024.fit 0.781660 0.424025 0.100693
sn73.dat spDR2-025.fit 0.463079 0.717580 0.119018
sn73.dat spDR2-026.fit 0.220391 0.702283 0.214059
sn73.dat spDR2-027.fit 0.479418 0.511142 0.265943
sn74.dat spDR2-023.fit 1.328483 0.037376 0.097146
sn74.dat spDR2-024.fit 1.017205 0.261811 0.107728
sn74.dat spDR2-025.fit 0.797416 0.367735 0.136136
sn74.dat spDR2-026.fit 0.208448 0.725939 0.216122
sn74.dat spDR2-027.fit 0.303434 0.657157 0.263410
sn75.dat spDR2-023.fit 1.502409 -0.027463 0.100771
sn75.dat spDR2-024.fit 0.746686 0.446974 0.106645
sn75.dat spDR2-025.fit 0.515650 0.573534 0.146108
sn75.dat spDR2-026.fit 0.293648 0.662329 0.216825
sn75.dat spDR2-027.fit 0.805680 0.424818 0.232532
sn76.dat spDR2-023.fit 1.271936 0.071310 0.102417
sn76.dat spDR2-024.fit 1.151885 0.188917 0.112855
sn76.dat spDR2-025.fit 0.428453 0.593756 0.146753
sn76.dat spDR2-026.fit 0.237160 0.703867 0.218777
sn76.dat spDR2-027.fit -0.109104 0.779682 0.232582
sn77.dat spDR2-023.fit 1.443776 -0.040500 0.105724
sn77.dat spDR2-024.fit 0.959934 0.364713 0.112775
sn77.dat spDR2-025.fit 0.552696 0.554624 0.151580
sn77.dat spDR2-026.fit 0.248191 0.694260 0.220381
sn77.dat spDR2-027.fit 0.231389 0.650957 0.274262
sn78.dat spDR2-023.fit 1.461619 0.017482 0.109379
sn78.dat spDR2-024.fit 1.211880 0.234298 0.112711
sn78.dat spDR2-025.fit 0.368572 0.738640 0.138517
sn78.dat spDR2-026.fit 0.274070 0.682162 0.222193
sn78.dat spDR2-027.fit 0.528357 0.494905 0.278134
sn79.dat spDR2-023.fit 1.267187 0.087745 0.110758
sn79.dat spDR2-024.fit 1.323411 0.133804 0.116830
sn79.dat spDR2-025.fit 0.606146 0.508358 0.155764
sn79.dat spDR2-026.fit 0.362631 0.629150 0.223508
sn79.dat spDR2-027.fit 0.089895 0.697124 0.262297
sn80.dat spDR2-023.fit 1.501239 0.004156 0.119678
sn80.dat spDR2-024.fit 1.040538 0.278848 0.129438
sn80.dat spDR2-025.fit 0.540244 0.559301 0.160231
sn80.dat spDR2-026.fit 0.566077 0.549900 0.223135
sn80.dat spDR2-027.fit 0.428655 0.519325 0.282187
sn81.dat spDR2-023.fit 1.228395 0.138770 0.118864
sn81.dat spDR2-024.fit 0.963038 0.352101 0.126428
sn81.dat spDR2-025.fit 0.592663 0.520575 0.161885
sn81.dat spDR2-026.fit 0.292731 0.673503 0.226836
sn81.dat spDR2-027.fit 0.038219 0.748856 0.253964
sn82.dat spDR2-023.fit 0.803706 0.408261 0.093391
sn82.dat spDR2-024.fit 1.130295 0.193215 0.128569
sn82.dat spDR2-025.fit 0.689147 0.476235 0.160906
sn82.dat spDR2-026.fit 0.620641 0.511328 0.219206
sn82.dat spDR2-027.fit 0.258117 0.610729 0.279632
sn83.dat spDR2-023.fit 1.534630 -0.083212 0.120947
sn83.dat spDR2-024.fit 0.965463 0.275309 0.130569
sn83.dat spDR2-025.fit 0.692492 0.470518 0.163171
sn83.dat spDR2-026.fit 0.477116 0.560348 0.227261
sn83.dat spDR2-027.fit 0.673036 0.405246 0.272742
sn84.dat spDR2-023.fit 1.434474 -0.037287 0.122040
sn84.dat spDR2-024.fit 1.133310 0.209096 0.130462
sn84.dat spDR2-025.fit 0.678979 0.430438 0.160781
sn84.dat spDR2-026.fit 0.456923 0.555621 0.226225
sn84.dat spDR2-027.fit 0.455262 0.563064 0.282666
sn85.dat spDR2-023.fit 1.614628 -0.096491 0.110904
sn85.dat spDR2-024.fit 1.071685 0.208132 0.128860
sn85.dat spDR2-025.fit 0.556691 0.523458 0.160575
sn85.dat spDR2-026.fit 0.454164 0.540322 0.221940
sn85.dat spDR2-027.fit 0.212633 0.658456 0.276267
sn86.dat spDR2-023.fit 1.527473 -0.041151 0.116476
sn86.dat spDR2-024.fit 1.004756 0.290040 0.130187
sn86.dat spDR2-025.fit 0.452364 0.635685 0.157029
sn86.dat spDR2-026.fit 0.092365 0.792769 0.217232
sn86.dat spDR2-027.fit 0.483049 0.516679 0.287310
sn87.dat spDR2-023.fit 1.302771 0.027119 0.123643
sn87.dat spDR2-024.fit 1.055177 0.210689 0.133088
sn87.dat spDR2-025.fit 0.779270 0.378308 0.163062
sn87.dat spDR2-026.fit 0.437150 0.580418 0.229042
sn87.dat spDR2-027.fit 0.423385 0.521891 0.287222
sn88.dat spDR2-023.fit 1.556697 -0.155137 0.114155
sn88.dat spDR2-024.fit 0.973072 0.221399 0.129478
sn88.dat spDR2-025.fit 0.419001 0.609493 0.159336
sn88.dat spDR2-026.fit 0.376115 0.634751 0.226792
sn88.dat spDR2-027.fit 0.299850 0.594596 0.284733
sn89.dat spDR2-023.fit 1.414842 -0.039219 0.122605
sn89.dat spDR2-024.fit 1.008376 0.173849 0.129999
sn89.dat spDR2-025.fit 0.633077 0.489207 0.165569
sn89.dat spDR2-026.fit 0.412805 0.622378 0.226809
sn89.dat spDR2-027.fit 0.062869 0.707217 0.260493
sn90.dat spDR2-023.fit 1.263795 0.059044 0.124289
sn90.dat spDR2-024.fit 0.740605 0.439789 0.126834
sn90.dat spDR2-025.fit 0.554469 0.494286 0.164570
sn90.dat spDR2-026.fit 1.209200 0.143697 0.149965
sn90.dat spDR2-027.fit 0.364109 0.602385 0.281167
